"artifactName","dependentArtifactName","packageName","dependentPackage.fqn","dependentTypes","dependentPackageTypes","typeUsagePercentage","dependentTypeNames","Source Cypher File: Package_Usage/How_many_classes_compared_to_all_existing_in_the_same_package_are_used_by_dependent_packages_across_different_artifacts.cypher"
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.matchers","org.axonframework.eventhandling",1,93,0.010752688172043012,"org.axonframework.eventhandling.EventMessage",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.snapshotting","org.axonframework.eventhandling",1,93,0.010752688172043012,"org.axonframework.eventhandling.DomainEventData",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.metamodel","org.axonframework.eventhandling",1,93,0.010752688172043012,"org.axonframework.eventhandling.EventMessage",""
"axon-eventsourcing-4.8.0","axon-modelling-4.8.0","org.axonframework.eventsourcing.conflictresolution","org.axonframework.modelling.command",1,51,0.0196078431372549,"org.axonframework.modelling.command.ConflictingAggregateVersionException",""
"axon-eventsourcing-4.8.0","axon-modelling-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.modelling.command",1,51,0.0196078431372549,"org.axonframework.modelling.command.ConcurrencyException",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.eventscheduler","org.axonframework.eventhandling",2,93,0.021505376344086023,"org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GenericEventMessage",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.conflictresolution","org.axonframework.eventhandling",2,93,0.021505376344086023,"org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.EventMessage",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command","org.axonframework.eventhandling",2,93,0.021505376344086023,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.DomainEventSequenceAware",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command.legacyjpa","org.axonframework.eventhandling",2,93,0.021505376344086023,"org.axonframework.eventhandling.DomainEventSequenceAware,org.axonframework.eventhandling.EventBus",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test","org.axonframework.messaging",1,35,0.02857142857142857,"org.axonframework.messaging.Message",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.matchers","org.axonframework.messaging",1,35,0.02857142857142857,"org.axonframework.messaging.Message",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.conflictresolution","org.axonframework.messaging",1,35,0.02857142857142857,"org.axonframework.messaging.Message",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore","org.axonframework.messaging",1,35,0.02857142857142857,"org.axonframework.messaging.StreamableMessageSource",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.serialization",1,34,0.029411764705882353,"org.axonframework.serialization.Serializer",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.serialization",1,34,0.029411764705882353,"org.axonframework.serialization.Serializer",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.serialization",1,34,0.029411764705882353,"org.axonframework.serialization.Serializer",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.eventhandling",3,93,0.03225806451612903,"org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.EventMessage",""
"axon-test-4.8.0","axon-modelling-4.8.0","org.axonframework.test.utils","org.axonframework.modelling.saga",1,30,0.03333333333333333,"org.axonframework.modelling.saga.SimpleResourceInjector",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.matchers","org.axonframework.commandhandling",1,29,0.034482758620689655,"org.axonframework.commandhandling.CommandMessage",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.conflictresolution","org.axonframework.commandhandling",1,29,0.034482758620689655,"org.axonframework.commandhandling.CommandMessage",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.server","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Assert",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.utils","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Registration",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.eventscheduler","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.DateTimeUtils",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.conflictresolution","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Assert",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.DateTimeUtils",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.snapshotting","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.BuilderUtils",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command.legacyjpa","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.BuilderUtils",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test","org.axonframework.messaging.annotation",2,54,0.037037037037037035,"org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.conflictresolution","org.axonframework.messaging.annotation",2,54,0.037037037037037035,"org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ParameterResolver",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command.legacyjpa","org.axonframework.messaging.annotation",2,54,0.037037037037037035,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-eventsourcing-4.8.0","axon-modelling-4.8.0","org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.command",2,51,0.0392156862745098,"org.axonframework.modelling.command.AggregateStreamCreationException,org.axonframework.modelling.command.ConcurrencyException",""
"axon-configuration-4.8.0","axon-disruptor-4.8.0","org.axonframework.config","org.axonframework.disruptor.commandhandling",1,22,0.045454545454545456,"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command.inspection","org.axonframework.eventhandling",5,93,0.053763440860215055,"org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventBus",""
"axon-configuration-4.8.0","axon-messaging-4.8.0","org.axonframework.config","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore","org.axonframework.tracing",1,18,0.05555555555555555,"org.axonframework.tracing.SpanFactory",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.tracing",1,18,0.05555555555555555,"org.axonframework.tracing.SpanFactory",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command.legacyjpa","org.axonframework.tracing",1,18,0.05555555555555555,"org.axonframework.tracing.SpanFactory",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.repository","org.axonframework.messaging.annotation",3,54,0.05555555555555555,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing","org.axonframework.messaging",2,35,0.05714285714285714,"org.axonframework.messaging.MetaData,org.axonframework.messaging.Message",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.snapshotting","org.axonframework.serialization",2,34,0.058823529411764705,"org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling",6,93,0.06451612903225806,"org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.DomainEventMessage",""
"axon-disruptor-4.8.0","axon-eventsourcing-4.8.0","org.axonframework.disruptor.commandhandling","org.axonframework.eventsourcing.eventstore",2,31,0.06451612903225806,"org.axonframework.eventsourcing.eventstore.DomainEventStream,org.axonframework.eventsourcing.eventstore.EventStore",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing","org.axonframework.common.caching",1,15,0.06666666666666667,"org.axonframework.common.caching.Cache",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.repository","org.axonframework.common.caching",1,15,0.06666666666666667,"org.axonframework.common.caching.Cache",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.saga","org.axonframework.commandhandling",2,29,0.06896551724137931,"org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.CommandBus",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Priority,org.axonframework.common.AxonNonTransientException",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.saga","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Assert,org.axonframework.common.ReflectionUtils",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.saga","org.axonframework.messaging.unitofwork",1,14,0.07142857142857142,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.deadline","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Registration,org.axonframework.common.DateTimeUtils",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.deadline","org.axonframework.messaging.unitofwork",1,14,0.07142857142857142,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.repository.jdbc","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.repository.jpa","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.BuilderUtils,org.axonframework.common.AxonConfigurationException",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.AxonConfigurationException,org.axonframework.common.BuilderUtils",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing","org.axonframework.messaging.annotation",4,54,0.07407407407407407,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",""
"axon-disruptor-4.8.0","axon-messaging-4.8.0","org.axonframework.disruptor.commandhandling","org.axonframework.messaging.annotation",4,54,0.07407407407407407,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.aggregate","org.axonframework.eventhandling",7,93,0.07526881720430108,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.eventhandling.TrackingToken",""
"axon-disruptor-4.8.0","axon-modelling-4.8.0","org.axonframework.disruptor.commandhandling","org.axonframework.modelling.command.inspection",2,26,0.07692307692307693,"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AggregateModel",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga","org.axonframework.eventhandling",8,93,0.08602150537634409,"org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.Segment,org.axonframework.eventhandling.EventHandler,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.ResetNotSupportedException,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.eventhandling.EventHandlerInvoker",""
"axon-configuration-4.8.0","axon-messaging-4.8.0","org.axonframework.config","org.axonframework.commandhandling.gateway",3,34,0.08823529411764706,"org.axonframework.commandhandling.gateway.CommandGateway,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing","org.axonframework.serialization",3,34,0.08823529411764706,"org.axonframework.serialization.LazyDeserializingObject,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedMessage",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.serialization",3,34,0.08823529411764706,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.serialization",3,34,0.08823529411764706,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.SimpleSerializedObject,org.axonframework.serialization.Serializer",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing","org.axonframework.common.lock",1,11,0.09090909090909091,"org.axonframework.common.lock.LockFactory",""
"axon-test-4.8.0","axon-eventsourcing-4.8.0","org.axonframework.test.aggregate","org.axonframework.eventsourcing.eventstore",3,31,0.0967741935483871,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.DomainEventStream,org.axonframework.eventsourcing.eventstore.EventStoreException",""
"axon-eventsourcing-4.8.0","axon-messaging-4.8.0","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.eventhandling",9,93,0.0967741935483871,"org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.GapAwareTrackingToken",""
"axon-configuration-4.8.0","axon-messaging-4.8.0","org.axonframework.config","org.axonframework.eventhandling.pooled",2,20,0.1,"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.aggregate","org.axonframework.deadline",1,10,0.1,"org.axonframework.deadline.DeadlineMessage",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.saga","org.axonframework.deadline",1,10,0.1,"org.axonframework.deadline.DeadlineMessage",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command","org.axonframework.deadline",1,10,0.1,"org.axonframework.deadline.DeadlineMessage",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command.inspection","org.axonframework.commandhandling",3,29,0.10344827586206896,"org.axonframework.commandhandling.CommandMessageHandlingMember,org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.NoHandlerForCommandException",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.matchers","org.axonframework.common",3,28,0.10714285714285714,"org.axonframework.common.BuilderUtils,org.axonframework.common.ReflectionUtils,org.axonframework.common.AxonNonTransientException",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.saga","org.axonframework.eventhandling",10,93,0.10752688172043011,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.SimpleEventBus,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.eventhandling.Segment,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventMessageHandler",""
"axon-configuration-4.8.0","axon-messaging-4.8.0","org.axonframework.config","org.axonframework.tracing",2,18,0.1111111111111111,"org.axonframework.tracing.NoOpSpanFactory,org.axonframework.tracing.SpanFactory",""
"axon-modelling-4.8.0","axon-messaging-4.8.0","org.axonframework.modelling.command","org.axonframework.messaging.annotation",6,54,0.1111111111111111,"org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.HasHandlerAttributes",""
"axon-test-4.8.0","axon-messaging-4.8.0","org.axonframework.test.utils","org.axonframework.messaging",4,35,0.11428571428571428,"org.axonframework.messaging.MetaData,org.axonframework.messaging.MessageHandler,org.axonframework.messaging.MessageDispatchInterceptor,org.axonframework.messaging.MessageHandlerInterceptor",""
