"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_10_Summary.cypher"
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory",0.0012804656485061686,0.007995162330441645,0,0,0,0,0,0.006968450229992702,,4,""
"org.axonframework.test.aggregate.StubAggregateLifecycle","StubAggregateLifecycle",0.004629953791575659,0.01477854681259824,152,0,0.002468265162200282,0.002256699576868829,0.0002438851993415894,0.04980555429189859,3,9,""
"org.axonframework.test.aggregate.StubAggregateLifecycleExtension","StubAggregateLifecycleExtension",0.0012804656485061686,0.007995162330441645,0,0,0,0,0,1.1573054166805509e-05,,1,""
"org.axonframework.test.aggregate.ResultValidatorImpl","ResultValidatorImpl",0.0014576266114641606,0.008642178626533515,132,0,0.002350728725905031,0.0021156558533145277,0.007408454885310454,0.056483495448983984,1,18,""
"org.axonframework.test.aggregate.Reporter","Reporter",0.001443986194595264,0.008940925324665273,0,0,0.0021744240714621534,0.0018187216984633656,0.002680308135139286,0.016605516957456462,1,2,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter",0.008366353163681724,0.02524344879156745,0,0,0.015044663845792195,0.013356413215369492,0.029491601512327457,0,18,,""
"org.axonframework.test.deadline.DeadlineManagerValidator","DeadlineManagerValidator",0.001441744253686713,0.008931209400154034,129,0,0.0038787023977433005,0.0031734837799717915,0.004674991416420338,0.024879271848719457,2,8,""
"org.axonframework.test.deadline.StubDeadlineManager","StubDeadlineManager",0.0017782738878151592,0.010272952485040964,162.08333333333331,0,0.006111894687353079,0.0051818237566689145,0.018108150136161058,0.03069519217555628,5,14,""
"org.axonframework.test.matchers.Matchers","Matchers",0.002070898502611701,0.012399045414608217,284.5,0,0.005994358251057828,0.004533548257102558,0.008655096805715334,0.04260075265422767,5,17,""
"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",0.0014133505492455426,0.008715939140494042,0,0,0.00501880582980724,0.004103090139761508,0.0047018393872047684,0.016823792377853065,2,1,""
"org.axonframework.test.matchers.MapEntryMatcher","MapEntryMatcher",0.0013496474180054014,0.008395292827997794,14,0,0.0021744240714621534,0.0018187216984633656,0.002680308135139286,5.393568012950803e-49,1,2,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",0.0034543659457991933,0.014773066435034662,10,0,0.00834508697696286,0.0072788635905702195,0.018008720169244298,0.0002601769217329599,7,1,""
"org.axonframework.test.aggregate.ResultValidator","ResultValidator",0.003160511164696927,0.015836264159557033,20,0,0.004113775270333803,0.003570169252468265,0.010111531960845748,0.02041761593729317,3,3,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository","AggregateTestFixture$CreationalRepository",0.0016278303213867556,0.00942455289378796,72,0,0.002350728725905031,0.001958940604920859,0.0076900022411553835,0.02917116644495278,2,9,""
"org.axonframework.test.aggregate.AggregateTestFixture$1","AggregateTestFixture$1",0.0018820364024012342,0.010632518174990882,872.8833333333333,0,0.003526093088857546,0.003526093088857546,0.012307445836144505,0.0002047032744887783,5,1,""
"org.axonframework.test.aggregate.AggregateTestFixture","AggregateTestFixture",0.003932278710165608,0.014612166893855747,1299.7166666666667,10.350000000000001,0.003173483779971791,0.0029384109073812884,0.004313822279322508,0.15612222919740532,4,64,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry","AggregateTestFixture$ComparationEntry",0.0013277085719616334,0.00816770000939948,0,0,0.002350728725905031,0.0021156558533145277,0.007408454885310454,0,1,,""
"org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository","AggregateTestFixture$InMemoryRepository",0.001315897841097767,0.008124565589660019,33.666666666666664,0,0.002350728725905031,0.0021156558533145277,0.007408454885310454,0.052914082469973284,1,15,""
"org.axonframework.test.aggregate.StubAggregateLifecycle$1","StubAggregateLifecycle$1",0.0019749587019350697,0.009712420901834946,0,0,0.0016455101081335214,0.0014104372355430183,0.0023634204078730975,0.005116346995735135,1,3,""
"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore","AggregateTestFixture$RecordingEventStore",0.001315897841097767,0.008124565589660019,98.66666666666666,0,0.001998119417019276,0.001763046544428773,0.007408454885310454,0.05559833079182432,1,16,""
"org.axonframework.test.AxonAssertionError","AxonAssertionError",0.004065403666455612,0.022482130971150573,0,0,0.008638928067700988,0.006923964610847544,0.014399956121398988,0,8,,""
"org.axonframework.test.aggregate.FixtureConfiguration","FixtureConfiguration",0.0015166802657834912,0.008857850725230805,0,0,0.002350728725905031,0.0021156558533145277,0.007408454885310454,0.05698802936183296,1,17,""
"org.axonframework.test.aggregate.TestExecutor","TestExecutor",0.001725109904245753,0.01002215446581264,1,0,0.00305594734367654,0.0026581317131387653,0.010112701490344655,0.000479821274141163,2,1,""
"org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider","AggregateTestFixture$DefaultRepositoryProvider",0.001315897841097767,0.008124565589660019,0,0,0.001998119417019276,0.001763046544428773,0.007408454885310454,0.00593319211964498,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback","AggregateTestFixture$ExecutionExceptionAwareCallback",0.0013395193028254992,0.008210834429138933,0,0,0.0021156558533145277,0.001958940604920859,0.007408454885310454,0.012536263802807016,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository","AggregateTestFixture$IdentifierValidatingRepository",0.0014340051497364287,0.008555909787054597,0,0,0.002350728725905031,0.0021156558533145277,0.007408454885310454,0.03853649784300401,1,8,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField",0.0013306542697507106,0.008176381984010479,15,0,0.003996238834038552,0.003526093088857546,0.012252563275906837,0.0022540268833270375,2,2,""
"org.axonframework.test.matchers.MatchAllFieldFilter","MatchAllFieldFilter",0.0013513300336893653,0.008253968848878393,0,0,0.002350728725905031,0.0021156558533145277,0.007408454885310454,0.0013994613149524,1,1,""
"org.axonframework.test.aggregate.StubAggregateLifecycleRule","StubAggregateLifecycleRule",0.004181573379740706,0.013310994883231762,48,0,0.0007052186177715092,0.0007052186177715092,1.083961121363943e-53,1.1599172945340568e-05,1,2,""
"org.axonframework.test.aggregate.StubAggregateLifecycleRule$1","StubAggregateLifecycleRule$1",0.0034130680721739283,0.011408226972869506,0,0,0.0007052186177715092,0.0007052186177715092,5.504150777978908e-07,5.143707287741473e-55,1,1,""
"org.axonframework.test.matchers.MatcherExecutionException","MatcherExecutionException",0.0019839796093101955,0.010507071495573271,10,0,0.004372355430183357,0.0033114613356227383,0.0006991171029820097,0.0002601769217329599,2,1,""
"org.axonframework.test.matchers.ExactClassMatcher","ExactClassMatcher",0.001375615038609598,0.008497686141827051,10,0,0.004278326281147156,0.003539920904892281,0.0020215312520654827,0.010226165123089529,1,1,""
"org.axonframework.test.matchers.ListMatcher","ListMatcher",0.005957556595951492,0.016315392669135727,0,0,0.005782792665726374,0.003973062635332447,1.1918278569967673e-41,0,4,,""
"org.axonframework.test.matchers.SequenceMatcher","SequenceMatcher",0.001375615038609598,0.008497686141827051,4,0,0.004278326281147156,0.003539920904892281,0.0020215312520654827,5.655565972747901e-43,1,1,""
"org.axonframework.test.matchers.ListWithAllOfMatcher","ListWithAllOfMatcher",0.001375615038609598,0.008497686141827051,4,0,0.004278326281147156,0.003539920904892281,0.0020215312520654827,5.655565972747901e-43,1,1,""
"org.axonframework.test.matchers.ExactSequenceMatcher","ExactSequenceMatcher",0.001375615038609598,0.008497686141827051,4,0,0.004278326281147156,0.003539920904892281,0.0020215312520654827,5.655565972747901e-43,1,1,""
"org.axonframework.test.matchers.NullOrVoidMatcher","NullOrVoidMatcher",0.001375615038609598,0.008497686141827051,0,0,0.004278326281147156,0.003539920904892281,0.0020215312520654827,0,1,,""
"org.axonframework.test.matchers.MapEntryMatcher$Matching","MapEntryMatcher$Matching",0.0021408658505426476,0.011302685524628769,0,0,0.002139163140573578,0.0016716293161991326,5.68307808397659e-48,0,1,,""
