"codeUnitName","shortName","topologicalSortIndex","maxDistanceFromSource","overallMaxDistanceFromSource","incomingDependencies","outgoingDependencies","Source Cypher File: Topological_Sort/Topological_Sort_Query.cypher"
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0,0,3,1,75,""
"org.axonframework.deadline.annotation","annotation",1,0,3,6,29,""
"org.axonframework.deadline.quartz","quartz",2,0,3,5,453,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",3,0,3,10,202,""
"org.axonframework.eventhandling.interceptors","interceptors",4,0,3,0,28,""
"org.axonframework.axonserver.connector.heartbeat.source","source",5,0,3,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",6,0,3,1,5,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",7,0,3,1,27,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",8,0,3,2,164,""
"org.axonframework.test.aggregate","aggregate",9,0,3,31,2210,""
"org.axonframework.test.saga","saga",10,0,3,43,1419,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",11,0,3,1,297,""
"org.axonframework.serialization.converters","converters",12,0,3,0,7,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",13,1,3,11,330,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",14,1,3,5,34,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",15,1,3,4,106,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",16,1,3,26,389,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",17,1,3,5,81,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",18,1,3,1,1,""
"org.axonframework.test.utils","utils",19,1,3,8,70,""
"org.axonframework.springboot.autoconfig","autoconfig",20,1,3,52,5775,""
"org.axonframework.deadline.dbscheduler","dbscheduler",21,2,3,10,488,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",22,2,3,37,560,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",23,2,3,27,317,""
"org.axonframework.common.legacyjpa","legacyjpa",24,2,3,17,6,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",25,2,3,10,214,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",26,2,3,5,209,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",27,2,3,19,195,""
"org.axonframework.test.deadline","deadline",28,1,3,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",29,1,3,9,38,""
"org.axonframework.serialization.json","json",30,2,3,9,87,""
"org.axonframework.tracing.attributes","attributes",31,2,3,6,43,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",32,2,3,20,118,""
"org.axonframework.test.matchers","matchers",33,2,3,61,51,""
"org.axonframework.actuator.axonserver","axonserver",34,2,3,2,3,""
"org.axonframework.springboot.util","util",35,2,3,20,61,""
"org.axonframework.springboot.util.jpa","jpa",36,2,3,1,1,""
"org.axonframework.test","test",37,3,3,16,13,""
"org.axonframework.springboot.service.connection","connection",38,2,3,7,8,""
"org.axonframework.deadline.jobrunr","jobrunr",39,3,3,7,419,""
"org.axonframework.tracing.opentelemetry","opentelemetry",40,2,3,7,37,""
"org.axonframework.test.server","server",41,3,3,3,2,""
"org.axonframework.springboot","springboot",42,3,3,61,23,""
"org.axonframework.actuator","actuator",43,3,3,2,0,""
"org.axonframework.axonserver.connector","connector",113,3,3,123,720,""
