"codeUnitName","shortName","topologicalSortIndex","maxDistanceFromSource","overallMaxDistanceFromSource","incomingDependencies","outgoingDependencies","Source Cypher File: Topological_Sort/Topological_Sort_Query.cypher"
"org.axonframework.deadline.quartz","quartz",0,0,4,5,453,""
"org.axonframework.eventhandling.interceptors","interceptors",1,0,4,0,28,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",2,0,4,1,5,""
"org.axonframework.deadline.annotation","annotation",3,0,4,6,29,""
"org.axonframework.serialization.converters","converters",4,0,4,0,7,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",5,0,4,1,27,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",6,0,4,10,202,""
"org.axonframework.test.saga","saga",7,0,4,43,1419,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",8,0,4,1,297,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",9,0,4,2,164,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",10,0,4,1,75,""
"org.axonframework.test.aggregate","aggregate",11,0,4,31,2210,""
"org.axonframework.axonserver.connector.heartbeat.source","source",12,0,4,0,2,""
"org.axonframework.test.utils","utils",13,1,4,8,70,""
"org.axonframework.test.eventscheduler","eventscheduler",14,1,4,9,38,""
"org.axonframework.test.deadline","deadline",15,1,4,10,138,""
"org.axonframework.test.matchers","matchers",16,2,4,61,51,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",17,1,4,26,389,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",18,1,4,1,1,""
"org.axonframework.springboot.autoconfig","autoconfig",19,1,4,52,5775,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",20,1,4,5,34,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",21,1,4,5,81,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",22,1,4,11,330,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",23,1,4,4,106,""
"org.axonframework.test","test",24,3,4,16,13,""
"org.axonframework.common.legacyjpa","legacyjpa",25,2,4,17,6,""
"org.axonframework.actuator.axonserver","axonserver",26,2,4,2,3,""
"org.axonframework.springboot.util","util",27,2,4,20,61,""
"org.axonframework.springboot.util.jpa","jpa",28,2,4,1,1,""
"org.axonframework.actuator","actuator",29,3,4,2,0,""
"org.axonframework.springboot.service.connection","connection",30,2,4,7,8,""
"org.axonframework.springboot","springboot",31,3,4,61,23,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",32,2,4,20,118,""
"org.axonframework.test.server","server",33,3,4,3,2,""
"org.axonframework.tracing.opentelemetry","opentelemetry",34,2,4,7,37,""
"org.axonframework.deadline.dbscheduler","dbscheduler",35,2,4,10,488,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",36,2,4,37,560,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",37,2,4,27,317,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",38,2,4,10,214,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",39,2,4,5,209,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",40,2,4,19,195,""
"org.axonframework.serialization.json","json",41,2,4,9,87,""
"org.axonframework.tracing.attributes","attributes",42,2,4,6,43,""
"org.axonframework.deadline.jobrunr","jobrunr",43,3,4,7,419,""
"org.axonframework.config","config",113,4,4,384,9851,""
