"codeUnitName","shortName","topologicalSortIndex","maxDistanceFromSource","overallMaxDistanceFromSource","incomingDependencies","outgoingDependencies","Source Cypher File: Topological_Sort/Topological_Sort_Query.cypher"
"org.axonframework.eventhandling.scheduling.quartz","quartz",0,0,3,10,202,""
"org.axonframework.eventhandling.interceptors","interceptors",1,0,3,0,28,""
"org.axonframework.deadline.annotation","annotation",2,0,3,6,29,""
"org.axonframework.deadline.quartz","quartz",3,0,3,5,453,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",4,0,3,1,297,""
"org.axonframework.serialization.converters","converters",5,0,3,0,7,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",6,0,3,1,27,""
"org.axonframework.test.aggregate","aggregate",7,0,3,31,2210,""
"org.axonframework.test.saga","saga",8,0,3,43,1419,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",9,0,3,1,75,""
"org.axonframework.axonserver.connector.heartbeat.source","source",10,0,3,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",11,0,3,1,5,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",12,0,3,2,164,""
"org.axonframework.test.utils","utils",13,1,3,8,70,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",14,1,3,5,81,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",15,1,3,26,389,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",16,1,3,11,330,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",17,1,3,4,106,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",18,1,3,1,1,""
"org.axonframework.springboot.autoconfig","autoconfig",19,1,3,54,5721,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",20,2,3,20,118,""
"org.axonframework.tracing.opentelemetry","opentelemetry",21,2,3,7,37,""
"org.axonframework.deadline.dbscheduler","dbscheduler",22,2,3,10,488,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",23,2,3,37,560,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",24,2,3,10,214,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",25,2,3,5,209,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",26,2,3,19,195,""
"org.axonframework.serialization.json","json",27,2,3,9,87,""
"org.axonframework.tracing.attributes","attributes",28,2,3,6,43,""
"org.axonframework.actuator.axonserver","axonserver",29,2,3,2,3,""
"org.axonframework.springboot.util","util",30,2,3,19,61,""
"org.axonframework.springboot.util.jpa","jpa",31,2,3,1,1,""
"org.axonframework.springboot.service.connection","connection",32,2,3,5,6,""
"org.axonframework.test.server","server",33,3,3,3,2,""
"org.axonframework.springboot","springboot",34,3,3,59,23,""
"org.axonframework.actuator","actuator",35,3,3,2,0,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",36,2,3,27,317,""
"org.axonframework.deadline.jobrunr","jobrunr",37,3,3,7,419,""
"org.axonframework.common.legacyjpa","legacyjpa",38,2,3,17,6,""
"org.axonframework.test.deadline","deadline",39,1,3,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",40,1,3,9,38,""
"org.axonframework.test.matchers","matchers",41,2,3,61,51,""
"org.axonframework.test","test",42,3,3,16,13,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",43,1,3,5,34,""
"org.axonframework.axonserver.connector","connector",113,3,3,117,719,""
